eventID,occurrenceID,scientificName,taxonRank,Lifestage,vernacularName,identifiedBy,dateIdentified,individualCount,identificationQualifier,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,scientificNameID,specificEpithet,occurrenceStatus,sex,lifeStage
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-181,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,Juvenile
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-182,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,Juvenile
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-183,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,Juvenile
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-694,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-695,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-696,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-697,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-715,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-716,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-717,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-718,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-719,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-720,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-721,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-722,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-723,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-724,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-725,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-726,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-727,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-736,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-87-737,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88,Oncorhynchus nerka,species,immature,Sockeye Salmon,Aleksey Somov,2022-03-08T00:00:00Z,68,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,NA,NA
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-134,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-135,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-136,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-137,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-138,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-139,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-140,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-141,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-142,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-143,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-144,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-145,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-146,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-147,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-148,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-149,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-150,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-151,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-152,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-153,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-154,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-155,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-156,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-157,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-158,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-159,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-698,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-699,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-700,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-701,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-702,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-703,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-704,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-705,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-706,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-707,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-708,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-709,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-710,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-711,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-712,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-713,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-714,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-728,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-729,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-731,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-732,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-733,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-734,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-88-735,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Female,adult
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-89,Oncorhynchus gorbuscha,species,Juvenile,Pink Salmon,Aleksey Somov,2022-03-08T00:00:00Z,9,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127182,gorbuscha,present,NA,NA
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-89-185,Oncorhynchus gorbuscha,species,NA,Pink Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127182,gorbuscha,present,Male,Juvenile
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-89-186,Oncorhynchus gorbuscha,species,NA,Pink Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127182,gorbuscha,present,Male,Juvenile
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-89-187,Oncorhynchus gorbuscha,species,NA,Pink Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127182,gorbuscha,present,Female,Juvenile
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-89-188,Oncorhynchus gorbuscha,species,NA,Pink Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127182,gorbuscha,present,Male,Juvenile
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-89-189,Oncorhynchus gorbuscha,species,NA,Pink Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127182,gorbuscha,present,Female,Juvenile
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-89-190,Oncorhynchus gorbuscha,species,NA,Pink Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127182,gorbuscha,present,Female,Juvenile
IYS2022-TINRO-3-13-Trawl,IYS2022-TINRO-3-13-Trawl-89-191,Oncorhynchus gorbuscha,species,NA,Pink Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127182,gorbuscha,present,Male,Juvenile
